"ID","price"
15035,179761.002323767
15036,170901.018342561
15037,504523.669543827
15038,107680.12506623
15039,106918.676964377
15040,105700.44606186
15041,168392.503156331
15042,225132.386170696
15043,93846.5325262893
15044,117659.311566582
15045,208638.051719753
15046,72330.7929714719
15047,187053.775440176
15048,177459.197543583
15049,362740.856171047
15050,75657.2838207642
15051,161547.351353123
15052,178412.963968138
15053,314138.796868109
15054,136292.093432606
15055,166168.938632627
15056,200316.443504032
15057,393144.191406739
15058,121815.213330488
15059,144377.806732759
15060,141767.750202993
15061,118004.094715287
15062,159690.895836137
15063,107310.483177174
15064,180904.461844508
15065,279616.844836238
15066,107510.0491034
15067,188191.433770229
15068,383103.83014733
15069,131700.148699843
15070,165137.786474407
15071,177540.396630837
15072,165194.062965409
15073,128701.273342792
15074,134908.89056154
15075,254513.90727394
15076,407515.538574739
15077,135669.523789581
15078,72977.0668568858
15079,326984.117873404
15080,153824.769838774
15081,173999.44467534
15082,218934.967300992
15083,94674.1563352625
15084,189177.831160572
15085,291381.918509909
15086,167327.956437076
15087,94516.812198979
15088,157569.655502087
15089,77889.276461878
15090,129043.541080726
15091,99967.95140858
15092,81541.0480561256
15093,155589.76896697
15094,98085.4014061842
15095,82643.4532085227
15096,158329.080033062
15097,257315.887586469
15098,166782.134154838
15099,83594.3060383592
15100,143322.72835025
15101,59291.0534549034
15102,129267.085763113
15103,240261.07194386
15104,156179.023599743
15105,108650.484946679
15106,141295.398043883
15107,167647.817552022
15108,127905.467396265
15109,113112.939138444
15110,84062.1924508785
15111,215147.783801666
15112,151388.125432738
15113,115258.690832528
15114,79407.4706013905
15115,132394.991676785
15116,141576.290104603
15117,103751.496864139
15118,159939.460575874
15119,203630.171614659
15120,139670.730849921
15121,78421.0098595433
15122,93912.8505083568
15123,262628.381470742
15124,186014.312994181
15125,178245.378410999
15126,123146.497934591
15127,239562.134097799
15128,170385.026319197
15129,75123.5890033397
15130,75790.9984262207
15131,87779.515356442
15132,238453.271248717
15133,343959.614490769
15134,164573.078936437
15135,204548.169254695
15136,84162.3134395976
15137,221379.080586049
15138,101093.907581799
15139,141266.39209891
15140,204072.145873164
15141,128034.263979583
15142,134371.242437409
15143,199559.709805571
15144,198696.240976659
15145,183118.999773354
15146,196194.151856234
15147,97822.317799388
15148,84878.3584056729
15149,153788.420328268
15150,156076.708841275
15151,145353.264588476
15152,106568.672911809
15153,120881.771673899
15154,354154.647726449
15155,63982.2405249373
15156,139597.276919361
15157,118271.124626842
15158,119964.923922847
15159,99365.5325362149
15160,154609.096529465
15161,486828.201773099
15162,144139.431728192
15163,127449.440112217
15164,202783.73604282
15165,227271.167160936
15166,301728.935128376
15167,213819.798315804
15168,275345.223981764
15169,233955.675315748
15170,66342.0147240769
15171,175521.867596671
15172,80896.0784016101
15173,202957.566020784
